Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90
100,-77,100,-86,-85,-78,100,100,100,-83,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-74,100,100,-87,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,-85,-93,-88,100,100,100,100,100,100,100,100,100,100,-89,100,-88,11
100,-78,100,-85,-86,-74,100,100,-90,-86,100,-87,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-77,100,100,100,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,-88,-89,100,100,100,-92,100,100,100,100,100,100,100,100,100,-89,11
100,-80,100,-87,-89,-76,100,100,-88,100,-81,-87,100,100,100,100,-89,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,-88,-78,100,100,-85,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-80,-90,-94,100,100,-86,100,100,100,100,100,100,100,100,-89,-89,11
100,-78,100,-85,-86,-78,100,100,100,-85,-80,-87,100,100,100,100,-89,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-77,100,100,-82,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-82,-87,100,100,100,-87,100,100,100,100,100,100,100,100,-88,-89,11
100,-79,100,-86,100,-76,100,100,100,-86,-81,-85,100,100,100,100,-87,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-78,100,100,-85,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-86,11
-87,-78,100,-87,-87,-74,100,100,100,-80,100,-87,-94,100,-88,100,100,-85,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-82,100,-87,-80,100,-74,-92,-89,-89,100,-85,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,12
100,-79,-90,-85,-89,-75,100,100,100,-81,100,-86,100,-92,100,100,100,-84,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-95,100,-85,-81,100,-90,-81,100,-75,100,100,-91,100,-88,100,100,100,-90,100,100,100,100,-89,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-87,100,12
-88,-81,100,-87,-88,-75,100,100,100,-81,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-87,-82,-98,-88,-82,100,-75,100,100,-91,100,-86,100,100,100,100,100,100,100,100,-89,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,12
-88,-83,100,-89,-91,-68,100,100,100,-80,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,-87,-84,100,-87,-79,100,-70,100,100,100,100,-82,100,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12
-91,-81,-92,-87,-91,-76,100,100,100,-79,100,100,100,100,-90,100,100,-84,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-82,100,-86,-81,100,-76,-96,100,-94,100,-84,100,100,100,100,100,100,100,100,-92,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,12
-88,-83,100,-86,-89,-75,100,100,100,-81,100,100,100,100,-92,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-81,100,-86,-79,100,-75,100,-87,100,100,-82,100,100,100,100,100,100,100,100,-90,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,12
100,-73,100,-76,-86,-73,100,100,100,-74,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,-74,100,100,-71,100,-74,100,100,-92,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-77,100,-79,-90,-75,100,100,100,-71,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-78,100,100,-72,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-79,100,-82,100,-78,100,100,100,-74,100,-88,100,-90,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-79,100,100,-73,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-81,100,-82,-90,-78,100,100,100,-72,100,-87,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-81,100,100,-73,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-80,100,-84,-93,-76,100,100,100,-73,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-79,100,100,-72,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-81,100,100,100,-74,100,100,100,-76,100,-83,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,-76,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-84,-92,100,100,-79,100,100,-89,-80,-82,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,-81,100,100,-80,100,-77,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-89,-83,100,100,-89,100,100,100,100,100,100,100,100,100,-86,14
100,-85,100,-88,100,-70,100,100,-91,100,-81,100,100,100,100,100,-91,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,-89,-85,100,100,-84,100,-70,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-82,-90,-91,100,100,100,100,100,100,100,100,100,100,100,100,-95,14
100,-83,100,100,100,-71,100,100,100,-81,-81,100,100,-89,100,100,-92,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,-80,100,-70,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-80,-91,100,100,100,100,100,100,100,100,100,100,100,-86,100,-89,14
100,-83,100,-89,100,-74,100,100,-86,-84,-82,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,-90,-81,100,100,-82,100,-74,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-81,-86,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,14
100,-80,100,-90,100,-74,100,100,-86,100,-84,100,100,-87,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,-90,-82,100,100,-79,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-87,-88,100,100,-87,100,100,100,100,100,100,100,100,100,-90,14
100,-83,100,-87,100,-76,100,100,100,-81,-81,100,100,-86,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,-87,-82,100,100,-81,100,-77,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-83,-91,-90,100,100,-89,100,100,100,100,100,100,100,-86,-86,-90,14
-90,-79,100,100,100,-66,100,100,100,-69,100,100,-91,-88,-82,100,100,-82,-86,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,-88,-70,100,-68,-93,-79,-90,100,-81,100,100,-85,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-85,100,15
-88,-81,100,-87,100,-67,100,100,100,-71,100,100,-92,-88,-87,100,-89,-81,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-80,-92,-87,-71,100,-68,-93,-83,100,100,-83,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,-85,100,15
-85,-78,100,-89,-94,-69,100,100,100,-70,100,100,100,-86,-84,100,100,-81,-86,100,100,-92,100,100,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,-85,-71,100,-67,100,-82,100,100,-82,100,100,-84,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,15
100,-80,-89,-89,100,-67,100,100,100,-71,100,100,-91,-88,-84,100,100,100,-87,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-79,100,100,-71,100,-67,-93,-84,-87,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,15
-88,100,-85,-92,100,-66,100,100,100,-68,100,100,100,-90,-84,100,-92,-78,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-86,100,-86,-67,100,-66,100,-85,-85,100,-78,100,100,-88,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,15
-89,-81,-87,-91,100,-66,100,100,100,-72,100,100,100,-87,-84,100,100,-80,-88,100,100,-93,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-82,100,-86,-70,100,-65,100,-82,-86,100,-78,100,100,-88,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-84,100,15
100,-69,100,-84,100,-66,100,100,100,-71,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-71,100,100,-71,100,-65,100,100,100,100,-87,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,16
100,-70,100,-80,100,-68,100,100,100,-74,100,100,100,-87,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-71,100,100,-73,100,-67,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,16
100,-72,100,-79,100,-67,100,100,100,-73,100,100,100,-85,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-71,100,100,-73,100,-66,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,16
100,-71,100,-82,100,-65,100,100,100,-76,100,100,100,-86,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-71,100,100,-74,100,-65,100,100,100,100,-86,100,100,100,100,100,100,100,100,-93,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-89,100,16
100,-72,100,-81,100,-68,100,100,100,-73,100,100,100,-86,100,100,100,-88,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-71,100,100,-73,100,-68,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-86,100,16
100,-71,100,-81,100,-66,100,100,100,-76,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-72,100,100,-76,100,-66,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,16
100,100,100,-90,-88,-66,100,100,100,-73,100,-82,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,-73,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,-88,-85,100,17
100,-84,100,-91,-91,-65,100,100,100,-73,-93,-83,100,100,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,100,100,-74,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,-95,100,100,100,100,100,100,100,-90,100,100,17
100,-88,100,-91,-88,-67,100,100,100,-75,100,-82,100,100,100,100,-89,100,100,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-88,100,100,-73,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,-88,-86,100,17
100,-89,100,-91,100,-67,100,100,100,-73,100,-82,100,-88,100,100,-87,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-85,100,100,-71,100,-67,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-86,100,-90,100,100,100,100,100,100,100,100,100,100,-91,100,100,17
100,-83,100,-90,100,-64,100,100,100,-75,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-84,100,100,-77,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-86,100,17
100,-84,100,100,100,-65,100,100,100,-81,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,-82,100,100,-80,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-85,100,17
-86,100,100,100,100,-60,100,100,100,-61,100,100,100,100,-92,100,100,-77,-86,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-85,-62,100,-60,100,-91,-90,100,-78,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,18
-89,-88,100,100,100,-58,100,100,100,-62,100,100,100,-84,100,100,100,-82,-83,100,100,-85,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-62,100,-58,100,100,100,100,-77,100,100,-82,100,100,-89,100,100,100,100,100,100,100,-86,-88,100,100,100,100,100,-90,100,100,100,100,100,100,18
-92,-83,100,100,100,-58,100,100,100,-61,100,100,100,-88,100,100,100,-82,-84,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-91,-64,100,-58,100,100,100,100,-81,100,100,-84,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,18
-89,-86,100,-95,100,-56,100,100,100,-64,100,100,100,-86,100,100,100,-82,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-86,100,-85,-62,100,-56,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-86,100,100,100,100,100,100,100,100,100,100,-88,100,18
-86,100,100,100,100,-56,100,100,100,-64,100,100,100,-88,100,100,100,-79,-89,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,100,-93,100,100,-88,-64,100,-55,100,100,-91,100,-79,100,-94,-89,100,100,-89,100,100,100,100,100,100,100,-86,-84,100,100,100,100,100,100,100,100,100,100,100,100,18
-86,100,100,100,100,-57,100,100,100,-67,100,100,100,-85,100,100,100,-81,-88,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,-86,100,-86,-67,100,-56,100,-92,100,100,-82,100,100,-88,100,100,100,100,100,100,100,100,100,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,18
100,-74,100,-81,100,-65,100,100,100,-63,100,100,100,-90,100,100,100,-76,-88,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-81,100,100,-62,100,-64,100,100,100,100,-79,100,100,-86,100,100,100,100,100,100,100,100,100,100,-86,-91,100,100,100,100,100,100,100,100,100,-92,-84,100,19
100,-77,100,-81,100,-66,100,100,100,-60,100,100,100,-85,100,100,100,-80,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-74,100,100,-60,100,-66,100,100,100,100,-80,100,100,100,100,100,-89,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,19
100,-77,100,-84,100,-66,100,100,100,-63,100,100,100,-86,100,100,100,-80,-88,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-79,100,100,-62,100,-66,100,100,100,100,-81,100,100,-88,100,100,100,100,100,100,100,100,100,100,-86,-90,100,100,100,100,100,100,100,100,100,100,-84,100,19
100,-79,100,-83,100,-67,100,100,100,-64,100,100,100,-82,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-79,100,100,-64,100,-67,100,100,100,100,-85,100,100,-87,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-86,100,19
100,-80,100,-84,100,-65,100,100,100,-62,100,100,100,-83,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-78,100,100,-63,100,-65,100,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,-80,-92,100,100,100,100,100,100,100,100,100,100,-86,100,19
100,-79,100,-83,100,-66,100,100,100,-65,100,100,100,-83,100,100,100,100,-88,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-79,100,100,-63,100,-65,100,100,100,100,-82,100,100,-88,100,100,100,100,100,100,100,100,100,100,-84,-93,100,100,100,100,100,100,100,100,100,100,100,100,19
100,100,100,100,100,-61,100,100,100,-63,-84,100,100,100,100,100,100,-85,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,-66,100,-62,100,100,100,100,-84,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-84,100,20
100,100,100,100,100,-62,100,100,100,-68,-80,100,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-84,100,100,-71,100,-62,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,-88,-85,100,20
100,100,100,100,100,-57,100,100,100,-71,-80,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,-57,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,-79,100,100,100,100,100,100,100,100,100,100,100,100,-85,-80,100,20
100,100,100,100,100,-60,100,100,100,-71,-80,100,100,100,100,100,100,-85,-89,100,-87,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,-71,100,-59,100,100,100,100,-83,100,100,-91,100,100,100,100,100,100,100,100,-77,100,-92,100,100,-87,100,100,100,100,100,100,100,-85,-83,100,20
100,100,100,-94,100,-59,100,100,100,-71,-80,100,100,-90,100,100,100,-81,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,100,100,100,-71,100,-59,100,100,100,100,-83,100,100,-91,-90,100,100,100,100,100,100,100,-80,100,100,100,100,-88,100,100,100,100,100,100,100,-85,-83,100,20
100,-89,100,100,100,-58,100,100,100,-70,-77,-86,100,100,100,100,100,-79,-91,100,-87,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,-95,-87,100,100,-71,100,-57,100,100,100,100,-80,100,100,100,100,100,100,100,100,100,100,100,-79,100,-87,100,100,100,100,100,100,100,100,100,100,-84,-79,100,20
100,100,-92,100,100,-64,100,100,100,-61,100,100,100,-78,100,100,100,-75,-78,100,100,-77,-84,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61,100,-64,100,100,-89,100,-75,100,-79,-77,-85,100,-85,100,100,100,100,100,100,100,-78,-79,100,100,100,100,-82,-88,100,100,100,100,100,100,21
100,-85,100,100,100,-67,100,100,100,-63,100,100,100,-85,100,100,100,-75,-77,100,100,-77,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,100,-65,100,100,100,100,-75,100,-89,-78,-84,100,-82,100,100,100,100,100,100,100,-83,-78,100,100,-90,-89,-88,100,100,100,100,100,100,100,21
-90,-86,100,100,100,-66,100,100,100,-64,100,100,100,-83,100,100,100,-74,-75,100,100,-77,-82,-88,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,100,100,-65,100,-65,100,100,100,100,-75,100,-88,-79,-86,100,-84,100,100,100,100,100,100,100,-79,-80,100,100,100,-89,100,100,100,100,100,100,100,100,21
-94,100,100,100,100,-66,100,100,100,-61,100,100,100,-82,100,100,100,-78,-75,100,100,-76,-82,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,-88,-67,100,-66,100,100,100,100,-78,100,-88,-76,-83,100,-84,100,100,100,100,100,100,100,-82,-77,100,100,-91,100,100,-91,100,100,100,100,-84,100,21
-90,-87,100,100,100,-66,100,100,100,-65,100,100,100,-82,100,100,100,-75,-75,100,100,-76,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,-89,-65,100,-66,100,100,100,100,-77,100,-88,-76,-85,100,-82,100,100,100,100,100,100,100,100,-76,100,100,-88,-87,-89,100,100,100,100,100,-83,100,21
-89,-83,100,-93,100,-65,100,100,100,-64,100,100,100,-84,100,100,100,-77,-78,100,100,-79,-80,-89,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-89,-67,100,-65,100,100,100,100,-76,100,-86,-76,100,100,-81,100,100,100,100,100,100,100,-82,-77,100,100,100,100,100,-88,100,100,100,100,100,100,21
100,-76,100,-84,-89,-51,100,100,100,-48,100,100,100,-77,100,100,100,-77,-91,100,100,-84,100,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-80,100,100,-50,100,-50,100,100,100,100,-80,100,-92,-92,100,-88,100,100,100,100,100,100,100,100,-77,-85,100,100,100,100,100,100,100,100,100,100,100,100,22
100,-79,100,-85,100,-48,100,100,100,-54,100,100,100,-80,100,100,100,-79,-90,100,100,-85,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-75,100,100,-55,100,-48,100,100,100,100,-81,100,-88,-94,100,100,100,100,100,100,100,100,100,100,-81,-85,100,100,-91,100,100,100,100,100,100,100,100,100,22
100,-74,100,-84,100,-49,100,100,100,-54,100,100,100,-79,100,100,100,-79,-90,100,100,-85,100,100,100,-93,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-79,100,100,-55,100,-50,100,100,100,100,-76,100,-90,-91,100,-91,100,100,100,100,100,100,100,100,-80,-86,100,100,100,100,100,100,100,100,100,100,-87,100,22
100,-76,100,-82,100,-52,100,100,100,-50,100,100,100,-81,100,100,100,-76,-88,100,100,-88,100,-92,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-75,100,100,-50,100,-50,100,100,100,100,-79,100,-94,-89,100,100,100,100,100,100,100,100,100,100,-81,-88,100,100,100,100,100,100,100,100,100,100,100,100,22
