Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25,Col26,Col27,Col28,Col29,Col30,Col31,Col32,Col33,Col34,Col35,Col36,Col37,Col38,Col39,Col40,Col41,Col42,Col43,Col44,Col45,Col46,Col47,Col48,Col49,Col50,Col51,Col52,Col53,Col54,Col55,Col56,Col57,Col58,Col59,Col60,Col61,Col62,Col63,Col64,Col65,Col66,Col67,Col68,Col69,Col70,Col71,Col72,Col73,Col74,Col75,Col76,Col77,Col78,Col79,Col80,Col81,Col82,Col83,Col84,Col85,Col86,Col87,Col88,Col89,Col90
100,-75,100,-81,-88,-73,100,100,-88,100,-83,-88,100,-95,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-75,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-88,-88,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,11
100,-77,100,-82,-88,-74,100,100,-82,-91,-85,-88,100,-88,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-78,100,100,-91,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-85,-82,-90,100,100,-90,100,100,100,100,100,100,100,100,-90,100,11
100,-79,100,-82,-87,-73,100,100,100,100,-88,-88,100,-89,100,100,-89,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-79,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-87,-81,-91,100,100,-92,100,100,100,100,100,100,100,100,100,100,11
100,-79,100,-83,-86,-73,100,100,-82,100,-84,-87,100,-91,100,100,-90,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-77,100,100,100,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-87,-80,-89,100,100,-89,100,100,100,100,100,100,100,-90,-91,100,11
100,-76,100,-82,100,-72,100,100,-80,-90,-84,-86,100,-90,100,100,-88,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-76,100,100,-90,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,-84,-81,-89,100,100,-91,100,100,100,100,100,100,100,-90,-86,100,11
100,-84,-81,-90,-87,-74,100,100,100,-86,100,100,-93,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-84,-92,100,100,100,-74,-93,100,-81,100,-86,100,100,100,100,100,100,100,100,-86,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,-87,100,12
100,-78,-85,-86,-89,-79,100,100,100,100,100,100,100,-89,-95,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-80,100,100,-87,100,-79,100,-91,-88,100,-85,100,100,100,100,100,100,100,100,-88,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-86,100,12
100,-81,100,100,-90,-83,100,100,100,-83,100,100,100,-94,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-84,100,100,-83,100,-86,100,-90,-89,100,-87,100,100,100,100,100,100,100,100,-88,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,-88,100,12
100,-82,-89,-88,-86,-81,100,100,100,-81,100,100,100,-89,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-82,100,100,-81,100,-83,100,100,-87,100,-88,100,100,100,100,100,100,100,100,-88,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,12
100,-82,-92,-84,-88,-84,100,100,100,-82,100,100,100,-89,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-84,100,100,-82,100,-83,-94,100,100,100,-85,100,100,100,100,100,100,100,100,-87,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,12
100,-82,-92,-87,-88,-80,100,100,100,-79,100,100,100,-89,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,-81,100,100,-81,100,-80,100,100,100,100,-85,100,100,100,100,100,100,100,100,-89,100,100,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,-89,100,12
100,-81,100,-78,-92,-78,100,100,100,-76,100,-89,100,-93,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-82,100,100,-75,100,-77,100,100,100,100,-89,100,100,100,100,100,100,100,100,-91,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-84,100,-78,100,-75,100,100,100,-72,100,-87,100,100,100,100,100,-89,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-85,100,100,-74,100,-76,100,100,100,100,-89,100,100,100,100,100,100,100,100,-91,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,-92,100,13
100,-78,100,-78,100,-76,100,100,100,-75,100,100,100,-88,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-79,100,100,-75,100,-76,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,-86,100,13
100,-79,100,-79,-91,-75,100,100,100,-76,100,-85,100,-95,100,100,100,-85,100,100,-89,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-80,100,100,-75,100,-74,100,100,100,100,-91,100,100,100,-92,100,100,100,100,100,100,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,13
100,-75,100,-83,100,-75,100,100,100,-76,100,-88,100,-90,100,100,100,-92,100,100,-89,100,100,100,100,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-76,100,100,-78,100,-74,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,13
100,-78,100,-80,100,-75,100,100,100,-79,100,-88,100,100,100,100,100,-89,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-80,100,100,-79,100,-76,100,100,100,100,-91,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,13
100,-82,100,-89,100,-71,100,100,-89,-81,-86,-89,100,-90,100,100,-89,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,-88,-82,100,100,-80,100,-70,100,100,-90,100,-85,100,100,100,100,100,100,100,100,100,100,100,-85,-93,-88,100,100,-89,100,100,100,100,100,100,100,100,-83,100,14
100,-88,-95,-93,100,-74,100,100,-92,-81,-88,100,100,100,100,100,-89,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,-89,-88,100,100,-85,100,-72,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,14
100,-85,-93,-90,100,-72,100,100,-90,-83,-86,100,100,-90,100,100,-91,-87,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-85,100,100,-80,100,-71,100,100,-90,100,-88,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,14
100,-80,100,-91,100,-71,100,100,100,-84,-83,100,100,100,100,100,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,-82,100,100,-84,100,-71,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,-84,-92,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,14
100,-85,100,-90,100,-70,100,100,100,-86,-88,100,100,-89,100,100,-90,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-84,100,100,-86,100,-71,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,-85,-90,-90,100,100,-93,100,100,100,100,100,100,100,100,-88,100,14
100,-84,-94,-92,100,-70,100,100,-90,-83,-85,-90,100,100,100,100,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,100,-92,-84,100,100,-83,100,-70,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-89,100,100,100,100,100,100,100,100,100,100,100,-86,100,14
100,-83,-90,-88,100,-73,100,100,100,100,100,100,-93,-85,100,100,100,-87,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-82,100,100,100,100,-72,-91,-90,100,100,-87,100,100,-86,100,100,100,100,100,100,100,100,100,100,-81,-93,100,100,100,100,100,100,100,100,100,100,-86,100,15
-91,-79,100,-89,100,-73,100,100,100,-79,100,100,-91,-84,-92,100,-88,-89,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-80,100,-93,-77,100,-73,-89,-90,-90,100,-93,100,100,-84,100,100,100,100,100,100,100,100,100,100,-85,-93,100,100,100,100,100,100,100,100,100,100,-82,100,15
-89,-82,-90,-90,100,-73,100,100,100,-80,100,100,100,-84,-91,100,-89,-89,-85,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-82,100,-90,-77,100,-73,-94,-91,-93,100,100,100,100,-85,100,100,-92,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,-85,100,15
-90,-84,100,-92,100,-73,100,100,100,-80,100,100,-93,-84,100,100,-89,-92,-85,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,-83,100,-89,-78,100,-73,-93,100,100,100,-91,100,100,-84,100,100,100,100,100,100,100,100,100,100,-85,-93,100,100,100,100,100,100,100,100,100,100,-85,100,15
-91,-83,100,-90,100,-72,100,100,100,-78,100,100,100,-85,-92,100,-90,-91,-84,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-82,100,-87,-82,100,-73,-91,100,-90,100,-91,100,100,-85,100,100,100,100,100,100,100,100,100,100,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,15
-89,-84,-91,-89,100,-73,100,100,100,-82,100,100,-92,-86,100,100,-91,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-82,100,-90,-79,100,-73,-92,100,-90,100,-91,100,100,-84,100,100,100,100,100,100,100,100,100,100,-85,-92,100,100,100,100,100,100,100,100,100,100,100,100,15
100,-77,100,-81,100,-63,100,100,100,-74,100,100,100,-88,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-77,100,100,-75,100,-64,100,100,-90,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-88,100,16
100,-73,100,-82,100,-66,100,100,100,-72,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-73,100,100,-72,100,-66,100,100,-92,100,-88,100,100,100,-90,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,16
100,-73,100,-80,100,-67,100,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,-73,100,100,-74,100,-66,100,100,100,100,-93,100,100,100,-91,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,16
100,-71,100,-79,100,-67,100,100,100,-73,100,100,100,-86,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-72,100,100,-73,100,-66,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,-90,100,16
100,-73,-93,-79,100,-66,100,100,100,-77,100,-89,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-79,-74,100,100,-78,100,-66,100,100,-93,100,-90,100,100,100,-88,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,16
100,-72,100,-79,100,-67,100,100,100,-77,100,100,100,100,100,100,100,-91,-94,100,-89,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-78,-72,100,100,-77,100,-66,100,100,100,100,-90,100,100,100,-87,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,-87,100,16
100,-87,100,-92,100,-81,100,100,100,-71,100,-89,100,-88,100,100,-89,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,-87,100,100,-70,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-88,100,-86,100,100,100,100,100,100,100,100,100,100,-91,-82,100,17
100,-88,100,-90,100,-73,100,100,100,-75,100,100,100,-90,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,-90,100,100,-74,100,-75,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,17
100,100,100,-89,100,-74,100,100,100,-72,100,100,100,-89,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,-71,100,-74,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,-89,-86,100,17
100,100,100,-91,-91,-73,100,100,100,-72,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-89,100,100,-71,100,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,-95,-90,100,100,100,100,100,100,100,100,100,100,-90,-87,100,17
100,-85,100,100,100,-79,100,100,100,-71,100,100,100,-93,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,-72,100,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-90,-92,100,100,100,100,100,100,100,100,100,100,-90,-84,100,17
100,-90,100,-94,-90,-79,100,100,100,-71,100,-88,100,-90,100,100,-91,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-89,100,100,-72,100,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,-91,-85,100,17
100,100,100,-91,100,-68,100,100,100,-63,100,100,100,-86,100,100,100,-83,100,100,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-92,-86,100,100,-62,100,-66,100,100,100,100,-84,100,100,-87,100,100,100,100,100,100,100,100,100,100,-88,-84,100,100,100,100,100,100,100,100,100,100,-86,100,18
-89,-84,100,100,100,-67,100,100,100,-64,100,100,100,-88,-88,100,100,-82,-87,100,100,-88,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,100,-89,-63,100,-66,100,-89,100,100,-83,100,-91,-88,100,100,100,100,100,100,100,100,100,100,-90,-87,100,100,100,100,100,100,100,100,100,100,-86,100,18
-89,-85,100,-92,100,-66,100,100,100,-62,100,100,100,-88,-86,100,100,-80,-86,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-85,100,-90,-63,100,-67,100,-88,-92,100,-80,100,100,-85,100,100,100,100,100,100,100,100,100,100,-87,-87,100,100,100,100,100,100,100,100,100,100,-85,100,18
100,-86,-92,100,100,-65,100,100,100,-64,100,100,100,-86,-88,100,100,-81,-85,100,100,-87,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,-88,-64,100,-66,100,-92,-91,100,-81,100,-92,-88,100,100,100,100,100,100,100,100,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,-88,100,18
-89,-85,-91,-92,100,-66,100,100,100,-62,100,100,100,-86,-86,100,100,-77,-84,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-94,-84,100,-86,-63,100,-66,100,-86,-93,100,-79,100,100,-85,100,100,100,100,100,100,100,100,100,100,-85,-86,100,100,100,100,100,100,100,100,100,100,100,100,18
-90,-84,100,-94,100,-66,100,100,100,-62,100,100,100,-85,-89,100,100,-82,-85,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,-89,-61,100,-67,100,-92,100,100,-82,100,-91,-84,100,100,100,100,100,100,100,100,100,100,-87,-88,100,100,100,100,100,100,100,100,100,100,-86,100,18
100,-76,100,-82,100,-61,100,100,100,-67,100,100,100,-83,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-75,100,100,-69,100,-60,100,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-92,100,100,100,100,100,100,100,100,100,100,-86,100,19
100,-79,100,-86,100,-60,100,100,100,-68,100,100,100,-82,100,100,100,-86,-93,100,100,-91,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-77,100,100,-69,100,-62,100,100,100,100,-85,100,100,-93,100,100,100,100,100,100,100,100,100,100,-82,-92,100,100,100,100,100,100,100,100,100,100,-86,100,19
100,-78,100,-85,100,-59,100,100,100,-62,100,100,100,-85,100,100,100,-83,-94,100,100,-91,-91,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-77,100,100,-64,100,-59,100,100,100,100,-85,100,100,100,-89,100,100,100,100,100,100,100,100,100,-82,-92,100,100,100,100,100,100,100,100,100,100,-85,100,19
100,-77,100,-86,100,-59,100,100,100,-64,100,100,100,-83,100,100,100,-82,-91,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-78,100,100,-64,100,-60,100,100,100,100,-84,100,100,100,-88,100,100,100,100,100,100,100,100,100,-81,-90,100,100,100,100,100,100,100,100,100,100,-85,100,19
100,-79,100,-86,100,-60,100,100,100,-62,100,100,100,-87,100,100,100,-91,100,100,100,-93,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,-78,100,100,-62,100,-60,100,100,100,100,100,100,100,-93,-91,100,100,100,100,100,100,100,100,100,-85,-97,100,100,100,100,100,100,100,100,100,100,-85,100,19
100,-80,100,-85,100,-64,100,100,100,-70,100,100,100,-86,100,100,100,-88,-88,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,-80,100,100,-70,100,-64,100,100,100,100,-85,100,100,-91,100,100,100,100,100,100,100,100,100,100,-86,-90,100,100,100,100,100,100,100,100,100,100,-87,100,19
100,-83,100,100,100,-60,100,100,100,-67,-86,100,100,-87,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-81,100,100,-69,100,-59,100,100,100,100,-83,100,100,-93,-83,100,100,100,100,100,100,100,-88,100,-90,100,100,-90,100,100,100,100,100,100,100,-86,-85,100,20
100,-83,100,100,100,-58,100,100,100,-68,-84,100,100,-90,100,100,100,-86,100,100,100,-92,-89,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-68,100,-57,100,100,100,100,-85,100,100,100,-86,100,100,100,100,100,100,100,-86,100,-89,-93,100,-92,100,100,100,100,100,100,100,-85,-81,100,20
100,-82,100,100,100,-59,100,100,100,-68,-86,100,100,-90,100,100,100,-86,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,100,-67,100,-58,100,100,100,100,-83,100,100,100,-88,100,100,100,100,100,100,100,-84,100,-90,100,100,100,100,100,100,100,100,100,100,-87,-84,100,20
100,-87,100,100,100,-58,100,100,100,-68,-87,100,100,-88,100,100,100,-83,-94,100,100,100,100,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-89,100,100,-67,100,-58,100,100,100,100,-86,100,100,-95,100,100,100,100,100,100,100,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,-85,-82,100,20
100,-86,100,100,100,-60,100,100,100,-69,-88,100,100,-90,100,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-85,100,100,-66,100,-60,100,100,100,100,-84,100,100,-96,100,100,100,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,-90,100,100,20
100,-85,100,100,100,-60,100,100,100,-66,-87,100,100,100,100,100,100,-88,100,100,100,100,100,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,100,-67,100,-60,100,100,100,100,100,100,100,100,-85,100,-93,100,100,100,100,100,-85,100,-92,100,100,-90,100,100,100,100,100,100,100,-87,-82,100,20
-92,100,-92,100,100,-65,100,100,100,-62,100,100,100,-82,100,100,100,-76,100,100,100,-77,-82,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-93,-64,100,-65,100,100,-93,100,-78,100,-85,-80,100,100,-83,100,100,100,100,100,100,100,-80,-76,100,100,-94,-92,100,-93,100,100,100,100,-84,100,21
-89,-88,-90,100,100,-67,100,100,100,-64,100,100,100,-83,-90,100,100,-81,-78,100,100,-77,-87,-89,-96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-87,-64,100,-68,100,-91,-87,100,-85,100,-87,-79,-89,-93,-88,100,100,100,100,100,100,100,-83,-76,100,100,100,100,-88,100,100,100,100,100,-85,100,21
-88,-88,-92,100,100,-67,100,100,100,-64,100,100,100,-84,100,100,100,-83,-76,100,100,-78,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,-87,-64,100,-68,100,100,100,100,-82,100,-89,-78,100,100,-88,100,100,100,100,100,100,100,-84,100,100,100,100,100,-90,-87,100,100,100,100,-85,100,21
-91,-89,-90,100,100,-67,100,100,100,-67,100,100,100,-81,-90,100,100,-78,-79,100,100,-78,-85,-91,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,-89,-63,100,-68,100,-91,-88,100,-78,100,100,100,-88,100,-87,100,100,100,100,100,100,100,-82,-79,100,100,-88,-87,100,100,100,100,100,100,100,100,21
100,-88,-90,100,100,-72,100,100,100,-67,100,100,100,-80,-87,100,100,-78,100,100,100,-79,100,-83,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-87,100,-87,-65,100,-73,100,100,-89,100,-79,100,-85,-79,100,100,-89,100,100,100,100,100,100,100,-80,-78,100,100,100,100,100,100,100,100,100,-91,-86,100,21
-89,-90,-90,100,100,-67,100,100,100,-65,100,100,100,-81,-90,100,100,-79,-77,100,100,-77,-89,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-86,100,-88,-64,100,-68,100,-90,-89,100,-79,100,-86,-78,100,-94,-89,100,100,100,100,100,100,100,-81,100,100,100,-91,-91,100,100,100,100,100,100,-88,100,21
100,-82,100,-84,100,-56,100,100,100,-55,100,-88,100,-80,100,100,100,-78,-87,100,-87,-85,-83,-91,100,-85,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,-78,100,100,-52,100,-56,100,100,100,100,-78,100,-93,-87,-83,100,100,100,100,100,100,100,100,100,-79,-84,100,100,100,100,100,100,100,100,100,-90,-89,100,22
100,-77,100,-81,100,-58,100,100,100,-50,100,-86,100,-80,100,100,100,-77,-87,100,-88,-86,-86,-89,100,-88,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-83,-80,100,100,-48,100,-58,100,100,100,100,-76,100,-89,-86,-88,100,100,100,100,100,100,100,100,100,-80,-83,100,100,100,100,100,100,100,100,100,100,100,100,22
100,-78,100,-84,100,-54,100,100,100,-50,100,-89,100,-78,100,100,100,-78,-90,100,-88,-83,-86,-89,100,-83,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-82,-76,100,100,-50,100,-55,100,100,100,100,-78,100,-90,-88,-87,100,-87,100,100,100,100,100,100,100,-83,-83,100,100,100,100,100,100,100,100,100,-91,-88,100,22
